WKT,class_dbt,nome_dbt,tipo_dbt,dest_ind,sup_mq
"MULTIPOLYGON (((488190.4282 5054334.7111,488194.8873 5054332.8086,488213.3129 5054332.2226,488215.7792 5054332.1442,488216.9899 5054332.0706,488227.2559 5054331.4466,488227.1115 5054329.9811,488209.1613 5054330.8417,488197.2292 5054331.4137,488194.6268 5054331.5385,488189.0788 5054331.6845,488188.3087 5054331.6921,488162.6029 5054331.9453,488159.4408 5054331.9765,488137.5408 5054332.1712,488110.2875 5054332.5605,488072.3275 5054333.0472,488049.8435 5054333.4365,488030.2917 5054333.8277,488030.1821 5054334.9939,488066.4294 5054334.574,488074.655 5054334.4432,488083.4049 5054334.3959,488097.6921 5054334.4332,488105.5467 5054334.1941,488107.9124 5054334.1079,488110.1852 5054334.0761,488122.0543 5054333.9297,488122.9781 5054333.8254,488125.8984 5054333.8852,488165.6613 5054333.4246,488186.753 5054333.1803,488187.47 5054335.6003,488190.4282 5054334.7111)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"301"
"MULTIPOLYGON (((486226.2944 5058876.2612,486203.2188 5058874.3606,486203.0468 5058876.2786,486204.3667 5058876.3876,486246.6554 5058879.8886,486246.7574 5058877.9466,486232.494 5058876.7718,486226.2944 5058876.2612)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"85"
"MULTIPOLYGON (((485732.1402 5058201.9932,485732.5772 5058204.3562,485734.0302 5058204.0872,485734.4522 5058203.9462,485734.6082 5058203.6962,485734.6401 5058201.2242,485732.1402 5058201.9932)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"6"
"MULTIPOLYGON (((487278.2727 5056297.8498,487271.8348 5056295.3579,487271.2653 5056296.8293,487277.7033 5056299.3211,487278.2727 5056297.8498)))",ac_ped,Area_di_circolazione_pedonale,non in sede stradale,trasporto - pedonale/ciclabile,"11"
"MULTIPOLYGON (((485998.0626 5056447.3721,485970.6017 5056432.9613,485969.4002 5056435.4386,485968.9595 5056436.3472,485994.6279 5056449.1285,486000.8906 5056452.247,486002.5935 5056448.602,485998.0626 5056447.3721)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"123"
"MULTIPOLYGON (((486072.2759 5058561.2032,486095.4677 5058560.7839,486095.4514 5058559.8841,486072.2596 5058560.3034,486064.1467 5058560.4501,486044.6709 5058560.8061,486041.7099 5058560.5831,486039.038 5058559.5242,486037.249 5058558.3102,486035.39 5058556.4192,486033.616 5058553.7242,486032.397 5058550.6533,486031.2879 5058543.1303,486030.7059 5058533.4835,486030.3435 5058527.4771,486027.4204 5058479.029,486027.0684 5058473.2281,486026.636 5058466.2633,486025.9278 5058454.8583,486025.7562 5058452.0963,486025.6461 5058450.1333,486023.996 5058420.7187,486023.833 5058417.8207,486022.8809 5058400.8388,486021.9823 5058400.8892,486022.9344 5058417.8711,486023.0975 5058420.7691,486024.7482 5058450.1947,486024.8578 5058452.1494,486025.7381 5058466.3243,486026.1701 5058473.2832,486026.5221 5058479.0833,486030.3919 5058543.2232,486031.5219 5058550.888,486032.1477 5058553.9992,486033.59 5058557.3907,486035.6747 5058559.4754,486037.956 5058561.2454,486041.1813 5058562.2287,486044.8787 5058562.3074,486064.1631 5058561.3499,486072.2759 5058561.2032)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"218"
"MULTIPOLYGON (((486013.5269 5058134.0647,486012.8159 5058133.7827,486012.0659 5058133.6147,486011.3089 5058133.4977,485976.0742 5058132.6228,485974.3943 5058132.8538,485973.8163 5058133.2318,485973.3553 5058133.8218,485972.7153 5058135.4788,485974.6442 5058133.9428,486011.8629 5058135.1697,486015.3089 5058137.4587,486016.3789 5058139.5367,486014.9878 5058168.2407,486015.2753 5058167.0138,486017.5185 5058145.2587,486017.7939 5058141.0894,486017.8051 5058139.8052,486017.7939 5058139.0834,486017.1645 5058137.1561,486015.3159 5058135.2287,486014.7849 5058134.7867,486014.0589 5058134.3137,486013.5269 5058134.0647)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"98"
"MULTIPOLYGON (((487028.3332 5056859.0051,487021.8149 5056855.3531,487019.9273 5056859.0952,487026.3183 5056862.6151,487027.2552 5056860.9151,487028.3332 5056859.0051)))",ac_ped,Area_di_circolazione_pedonale,non in sede stradale,trasporto - pedonale/ciclabile,"31"
"MULTIPOLYGON (((485911.9449 5058129.0113,485911.8878 5058127.8809,485901.2334 5058129.0323,485896.934 5058129.497,485894.614 5058129.748,485882.4351 5058131.0639,485882.4424 5058132.9287,485901.4574 5058130.9461,485910.7584 5058129.9764,485911.5674 5058129.5222,485911.9449 5058129.0113)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"56"
"MULTIPOLYGON (((487001.4153 5056638.7841,486999.2315 5056637.5815,486995.8256 5056643.7694,486997.9143 5056644.913,487001.4153 5056638.7841)))",ac_ped,Area_di_circolazione_pedonale,non in sede stradale,trasporto - pedonale/ciclabile,"17"
"MULTIPOLYGON (((487570.9425 5056681.161,487572.9884 5056680.54,487572.6064 5056678.8681,487567.6685 5056680.3331,487565.8094 5056680.5721,487561.1136 5056680.9661,487553.9427 5056680.6341,487549.2627 5056679.8061,487545.5598 5056678.6341,487541.5288 5056676.8222,487525.497 5056668.5253,487518.0371 5056664.8984,487511.1941 5056661.5724,487510.5752 5056661.2714,487509.5676 5056660.6926,487505.7261 5056658.4858,487504.7473 5056657.9235,487495.6681 5056653.49,487482.3645 5056646.9936,487478.7085 5056645.0997,487466.0997 5056639.1078,487456.607 5056635.3402,487445.7606 5056630.9988,487434.4676 5056626.7373,487419.1473 5056621.0762,487403.7485 5056615.5493,487402.3586 5056613.1432,487401.6086 5056614.8932,487401.7876 5056615.7802,487402.7256 5056616.9832,487404.0141 5056617.4322,487419.0454 5056622.6701,487433.9442 5056628.143,487445.217 5056632.3969,487456.0299 5056636.7248,487465.8498 5056640.9827,487478.5836 5056646.8066,487493.4894 5056654.2865,487510.0993 5056662.9154,487524.5291 5056670.5443,487535.4579 5056676.1502,487538.9064 5056677.8271,487540.5989 5056678.6501,487545.7938 5056680.5291,487552.9347 5056682.126,487559.7386 5056682.751,487565.6765 5056682.529,487570.9425 5056681.161)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"321"
"MULTIPOLYGON (((486454.1252 5055655.948,486447.9944 5055653.8388,486447.1645 5055655.4337,486453.3662 5055657.4697,486454.1252 5055655.948)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"11"
"MULTIPOLYGON (((485924.5329 5057363.5878,485922.3879 5057362.3928,485920.6027 5057365.6546,485910.442 5057383.8355,485912.702 5057385.0946,485924.5329 5057363.5878)))",ac_ped,Area_di_circolazione_pedonale,non in sede stradale,trasporto - pedonale/ciclabile,"62"
"MULTIPOLYGON (((486218.3939 5055853.7333,486211.5747 5055850.4876,486210.9876 5055851.7211,486217.8076 5055854.967,486218.3939 5055853.7333)))",ac_ped,Area_di_circolazione_pedonale,non in sede stradale,trasporto - pedonale/ciclabile,"10"
"MULTIPOLYGON (((486217.4567 5057744.3788,486220.0215 5057748.2953,486221.6646 5057746.893,486219.0044 5057742.8767,486217.4567 5057744.3788)))",ac_ped,Area_di_circolazione_pedonale,non in sede stradale,trasporto - pedonale/ciclabile,"10"
"MULTIPOLYGON (((486166.7786 5056162.2499,486172.2545 5056160.6439,486177.916 5056163.6416,486178.7296 5056161.9797,486173.8808 5056159.7377,486172.7722 5056159.3402,486172.057 5056159.0838,486170.5 5056159.0838,486167.9644 5056159.9713,486166.4965 5056160.6719,486165.8575 5056161.8846,486164.4101 5056164.6314,486165.5884 5056165.12,486166.7786 5056162.2499)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"26"
"MULTIPOLYGON (((485547.2408 5057381.4576,485545.3426 5057380.7564,485543.7181 5057384.888,485545.6665 5057385.7644,485547.2408 5057381.4576)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"9"
"MULTIPOLYGON (((486838.567 5058002.7652,486812.638 5057988.0922,486811.7822 5057989.5897,486837.7629 5058004.1722,486838.567 5058002.7652)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"50"
"MULTIPOLYGON (((485829.8226 5056542.0933,485837.6895 5056527.0505,485840.5095 5056528.3714,485841.0495 5056527.0704,485845.4555 5056529.1239,485846.3535 5056529.5424,485847.7595 5056529.2064,485848.8844 5056527.0354,485838.3554 5056521.2046,485828.0887 5056541.5463,485829.8226 5056542.0933)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"85"
"MULTIPOLYGON (((486430.1041 5057552.4686,486417.3476 5057545.8478,486416.4092 5057547.3866,486424.7936 5057551.8746,486429.1351 5057554.1985,486430.1041 5057552.4686)))",ac_ped,Area_di_circolazione_pedonale,non in sede stradale,trasporto - pedonale/ciclabile,"27"
"MULTIPOLYGON (((486231.3121 5057032.5769,486229.715 5057031.8815,486230.4056 5057030.3862,486225.6627 5057027.9628,486220.824 5057039.6195,486225.4772 5057041.9717,486224.0481 5057045.0658,486219.6864 5057042.8372,486219.603 5057041.8527,486217.1608 5057046.1174,486213.6545 5057053.2991,486215.072 5057052.5408,486219.2313 5057054.6433,486218.1773 5057056.9252,486220.9344 5057058.5359,486220.3243 5057056.471,486221.2055 5057054.5888,486222.8105 5057051.1473,486224.8843 5057046.7202,486226.7353 5057042.7673,486230.5792 5057034.1113,486231.3121 5057032.5769),(486222.4223 5057048.1442,486221.6836 5057049.7435,486216.9407 5057047.3201,486217.2345 5057046.1949,486217.769 5057045.7921,486222.4223 5057048.1442)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"163"
"MULTIPOLYGON (((486798.9499 5057980.4073,486786.0331 5057973.484,486784.8129 5057972.8363,486784.2099 5057972.7023,486782.9369 5057972.7023,486780.9939 5057973.0373,486779.5199 5057973.4393,486779.2518 5057974.7793,486784.1658 5057973.7054,486785.4744 5057974.4643,486787.8501 5057975.842,486795.5966 5057980.3343,486796.9237 5057981.1042,486800.7126 5057983.2642,486806.559 5057986.605,486807.0569 5057985.2313,486798.9499 5057980.4073)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"43"
"MULTIPOLYGON (((485914.333 5058160.5876,485912.8251 5058160.5325,485913.185 5058150.4896,485914.614 5058150.5367,485914.8099 5058146.4237,485915.7389 5058142.0248,485917.3558 5058137.1578,485918.9268 5058134.5999,485919.5438 5058134.2319,485920.5598 5058133.8999,485921.6378 5058133.6189,485925.5597 5058133.6539,485928.2777 5058133.4749,485935.1136 5058133.5139,485938.6376 5058133.5528,485944.9719 5058133.6663,485949.9734 5058133.7558,485953.4734 5058133.6498,485962.1684 5058133.9388,485963.6523 5058134.7478,485964.7153 5058135.9118,485965.2934 5058137.4547,485965.1844 5058135.2288,485964.9344 5058134.3808,485964.5194 5058133.6348,485964.0354 5058133.1858,485963.3554 5058132.8178,485962.4264 5058132.6968,485948.9735 5058132.0608,485921.9498 5058131.9548,485919.6298 5058132.1738,485918.3408 5058132.7438,485916.8488 5058133.9078,485915.9029 5058135.6348,485913.106 5058147.7127,485912.56 5058152.0996,485912.4501 5058157.0326,485912.4351 5058163.9115,485912.9353 5058181.2473,485914.6534 5058202.9581,485916.5054 5058202.8561,485919.7477 5058242.5946,485921.2396 5058244.0356,485918.2083 5058201.0241,485917.9033 5058197.5992,485915.2863 5058194.9582,485914.6302 5058183.0603,485914.2391 5058177.6424,485914.3801 5058173.2124,485914.3442 5058163.586,485914.333 5058160.5876)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"252"
"MULTIPOLYGON (((485917.3318 5057320.3643,485916.6623 5057321.9326,485920.5992 5057323.8012,485921.3478 5057322.229,485917.3318 5057320.3643)))",ac_ped,Area_di_circolazione_pedonale,non in sede stradale,trasporto - pedonale/ciclabile,"8"
"MULTIPOLYGON (((487135.1425 5056423.8801,487133.8175 5056423.4951,487133.2225 5056423.8901,487127.55 5056436.8195,487128.4397 5056437.158,487129.7676 5056434.1301,487134.0795 5056424.3841,487135.1425 5056423.8801)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"14"
"MULTIPOLYGON (((486009.2906 5055533.9612,486011.3805 5055533.2118,486012.8226 5055533.2306,486019.8046 5055535.9564,486018.8303 5055533.1106,486001.2383 5055525.5067,486001.0757 5055527.8922,486005.157 5055529.7205,486005.9205 5055530.729,486006.3966 5055532.5104,486006.0173 5055533.9478,486005.1691 5055535.1849,486003.5126 5055536.7166,486001.4745 5055537.744,485999.2973 5055538.7975,485997.867 5055539.9993,485996.4274 5055541.9221,485995.6357 5055543.0768,485995.0184 5055543.6235,485994.1842 5055543.7791,485993.558 5055548.7337,485992.9623 5055550.2149,485993.9847 5055550.6261,485994.4936 5055549.8838,485997.1441 5055544.4264,485998.4495 5055542.1689,485999.5757 5055540.8799,486001.8401 5055539.5226,486005.0517 5055537.8446,486006.7081 5055536.3129,486009.2906 5055533.9612)))",ac_ped,Area_di_circolazione_pedonale,non in sede stradale,trasporto - pedonale/ciclabile,"103"
"MULTIPOLYGON (((485955.1355 5058923.7058,485953.9874 5058923.5833,485953.7274 5058926.0219,485954.8755 5058926.1443,485955.1355 5058923.7058)))",ac_ped,Area_di_circolazione_pedonale,non in sede stradale,trasporto - pedonale/ciclabile,"3"
"MULTIPOLYGON (((485405.9352 5057433.7892,485407.5041 5057425.7014,485413.5591 5057425.9793,485417.465 5057421.4874,485415.79 5057420.3144,485412.8241 5057424.2484,485408.3941 5057423.8074,485408.1991 5057421.6984,485406.4031 5057421.6094,485404.9252 5057432.0872,485405.9352 5057433.7892)))",ac_ped,Area_di_circolazione_pedonale,non in sede stradale,trasporto - pedonale/ciclabile,"39"
"MULTIPOLYGON (((486711.4582 5058730.7136,486694.7111 5058706.4716,486693.3128 5058707.3308,486716.4331 5058741.1246,486717.4167 5058740.5397,486718.3318 5058739.7648,486711.4582 5058730.7136)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"74"
"MULTIPOLYGON (((487184.6228 5055824.2069,487186.4897 5055821.2809,487187.3257 5055817.8549,487188.2477 5055817.8039,487190.4896 5055804.3351,487191.0295 5055800.6091,487189.5445 5055799.2421,487189.3255 5055801.5151,487187.1546 5055816.785,487185.7797 5055816.898,487185.2247 5055819.992,487184.3497 5055821.9329,487182.9667 5055823.3389,487181.0998 5055824.0389,487178.4048 5055823.859,487173.4669 5055823.177,487168.9279 5055822.55,487171.3578 5055801.3592,487137.7483 5055797.2694,487135.4674 5055815.5032,487134.9904 5055819.1832,487115.4287 5055816.8203,487109.3957 5055815.9663,487107.0754 5055815.6379,487106.8738 5055815.6093,487107.9449 5055817.3513,487109.9598 5055817.7143,487122.02 5055819.175,487136.1475 5055820.8861,487136.9594 5055815.9802,487167.53 5055819.351,487167.365 5055824.4139,487173.4669 5055825.1479,487174.9279 5055825.3239,487181.1148 5055825.7339,487184.6228 5055824.2069),(487167.7399 5055817.8161,487137.1394 5055814.3322,487138.8973 5055799.0034,487169.4898 5055802.4142,487167.7399 5055817.8161)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"276"
"MULTIPOLYGON (((486776.5991 5056963.1266,486778.0285 5056960.8932,486778.7431 5056961.6079,486779.5292 5056960.1212,486766.6195 5056952.325,486761.4786 5056949.2081,486756.8306 5056946.3921,486747.9627 5056940.4192,486743.9788 5056938.0792,486731.7369 5056930.3104,486730.0341 5056929.2304,486727.456 5056927.5954,486726.2083 5056926.8038,486721.94 5056924.0955,486708.7483 5056915.5385,486703.7201 5056912.2769,486689.3326 5056902.9444,486688.9306 5056898.9244,486689.1986 5056894.2344,486690.5386 5056889.4104,486694.5586 5056879.2264,486697.1137 5056874.7426,486695.7901 5056873.958,486693.6207 5056877.5736,486692.9954 5056879.003,486691.298 5056882.6656,486687.9927 5056891.331,486687.3674 5056893.8323,486687.01 5056896.7803,486687.1887 5056901.783,486688.5164 5056906.9359,486689.5884 5056906.8466,486703.9711 5056916.2266,486699.3258 5056923.3732,486701.4698 5056924.8026,486706.2044 5056917.5666,486724.8751 5056929.7159,486728.6271 5056932.3066,486775.0804 5056961.1613,486772.2218 5056963.0372,486772.9205 5056964.9861,486776.5991 5056963.1266)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"422"
"MULTIPOLYGON (((485561.2748 5056457.2259,485557.9258 5056455.5749,485557.2468 5056456.7189,485548.6059 5056452.515,485545.4249 5056459.9339,485548.0029 5056461.3109,485550.6699 5056455.779,485565.1638 5056463.1508,485562.3518 5056468.9788,485565.1298 5056470.4628,485568.5617 5056462.6018,485561.3368 5056458.6189,485561.2748 5056457.2259)))",ac_ped,Area_di_circolazione_pedonale,non in sede stradale,trasporto - pedonale/ciclabile,"91"
"MULTIPOLYGON (((486698.6067 5058058.8396,486697.0427 5058057.2636,486690.9098 5058067.2206,486686.9959 5058073.8335,486683.34 5058080.3105,486680.1361 5058086.4814,486677.1052 5058093.1694,486674.5623 5058099.4633,486676.7853 5058100.3142,486679.6052 5058093.6493,486681.9412 5058088.1224,486685.1211 5058081.9974,486689.066 5058074.6185,486692.3789 5058068.9975,486695.7608 5058063.4036,486698.6067 5058058.8396)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"108"
"MULTIPOLYGON (((486374.949 5057587.3982,486377.3689 5057588.8756,486394.9019 5057599.5771,486399.1758 5057601.8621,486411.4647 5057609.066,486414.1207 5057610.468,486426.2377 5057618.1749,486419.6828 5057629.4868,486411.965 5057642.8157,486402.4945 5057659.0804,486400.6644 5057662.2234,486392.8164 5057675.7013,486390.1765 5057680.2442,486387.6386 5057684.6442,486385.2285 5057688.8229,486381.9837 5057694.4491,486381.4417 5057695.3891,486374.2159 5057707.494,486373.3019 5057709.065,486362.766 5057702.808,486360.569 5057701.5036,486360.11 5057701.2311,486346.036 5057692.8732,486319.7863 5057677.5683,486319.1133 5057679.1943,486335.067 5057688.6501,486343.3655 5057693.5686,486362.1776 5057704.7185,486372.45 5057710.8069,486373.692 5057709.8149,486374.911 5057708.701,486375.6609 5057707.416,486377.4419 5057705.072,486426.4105 5057621.1242,486427.6047 5057619.0768,486427.9797 5057617.6949,486427.8707 5057615.6939,486427.1357 5057614.1789,486426.2067 5057613.3619,486424.5577 5057612.2999,486384.3342 5057585.8199,486384.8113 5057583.9036,486383.3167 5057583.2349,486382.0187 5057582.6449,486380.4453 5057582.4876,486379.0687 5057582.6056,486378.043 5057583.0366,486376.9709 5057583.9919,486374.949 5057587.3982)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"597"
"MULTIPOLYGON (((486903.2031 5056864.3295,486905.82 5056859.3225,486904.9701 5056859.5795,486899.0532 5056870.0494,486896.1903 5056875.2323,486896.2143 5056875.9474,486896.6353 5056876.7563,486897.7553 5056877.5653,486899.2492 5056878.3763,486904.9601 5056869.3494,486906.343 5056866.2865,486903.2031 5056864.3295)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"67"
"MULTIPOLYGON (((487297.0313 5055804.6683,487297.6914 5055800.0883,487302.2149 5055800.5153,487302.7069 5055799.0186,487297.7459 5055798.4057,487299.6495 5055786.5829,487302.2004 5055770.7405,487306.5255 5055771.4256,487306.9755 5055770.9655,487307.0455 5055770.2655,487306.6505 5055769.6705,487302.4621 5055769.1152,487299.2413 5055769.1603,487295.2213 5055800.6168,487289.965 5055800.1007,487289.809 5055802.3317,487240.8487 5055797.41,487239.3638 5055796.367,487237.9188 5055794.933,487237.0678 5055793.511,487239.0045 5055754.2963,487239.0905 5055752.5704,487239.1225 5055751.9214,487240.2464 5055728.7426,487242.0344 5055726.4136,487240.4964 5055725.7186,487238.7385 5055727.7186,487236.008 5055786.5829,487235.8787 5055789.3697,487235.6848 5055793.55,487236.0048 5055794.941,487237.1688 5055796.7459,487239.0128 5055798.3389,487242.0828 5055798.9999,487243.3884 5055799.1405,487294.418 5055804.6356,487297.0313 5055804.6683)))",ac_ped,Area_di_circolazione_pedonale,su sede stradale,trasporto - pedonale/ciclabile,"323"
